Inferno - (Modern Library Classics (Mass Market)) by  Dante (Paperback),77024343,"  About the Book This groundbreaking bilingual edition of Dante's masterpiece includes a substantive Introduction, extensive notes, and appendices that reproduce Dante's key sources and influences.  Book Synopsis An extraordinary new verse translation of Dante's masterpiece, by poet, scholar, and lauded translator Anthony Esolen Of the great poets, Dante is one of the most elusive and therefore one of the most difficult to adequately render into English verse. In the Inferno, Dante not only judges sin but strives to understand it so that the reader can as well. With this major new translation, Anthony Esolen has succeeded brilliantly in marrying sense with sound, poetry with meaning, capturing both the poem's line-by-line vigor and its allegorically and philosophically exacting structure, yielding an Inferno that will be as popular with general readers as with teachers and students. For, as Dante insists, without a trace of sentimentality or intellectual compromise, even Hell is a work of divine art. Esolen also provides a critical Introduction and endnotes, plus appendices containing Dante's most important sources--from Virgil to Saint Thomas Aquinas and other Catholic theologians--that deftly illuminate the religious universe the poet inhabited.  Review Quotes ""Dante's conversations with his mentor Virgil and the doomed shades are by turns assertive and abashed, irritated and pitying and inquisitive, and Anthony Esolen's new translation renders them so sensitively that they seem to take place in the same room with us. It follows Dante through all his spectacular range, commanding where he is commanding, wrestling, as he does, with the density and darkness in language and in the soul. This Inferno gives us Dante's vivid drama and his verbal inventiveness. It is living writing."" --James Richardson, Princeton University ""Professor Esolen's translation of Dante's Inferno is the best one I have seen, for two reasons. His decision to use unrhymed blank verse allows him to come nearly as close to the meaning of the original as any prose reading could do, and allows him also to avoid the harrowing sacrifices that the demand for rhyme imposes on any translator. And his endnotes and other additions provoke answers to almost any question that could arise about the work."" --A. Kent Hieatt, professor emeritus, University of Western Ontario ""Esolen's brilliant translation captures the power and the spirit of a poem that does not easily give up its secrets. The notes and appendices provide exactly the kind of help that most readers will need."" --Robert Royal, president, Faith and Reason Institute  About the Author The Modern Library has played a significant role in American cultural life for the better part of a century. The series was founded in 1917 by the publishers Boni and Liveright and eight years later acquired by Bennett Cerf and Donald Klopfer. It provided the foundation for their next publishing venture, Random House. The Modern Library has been a staple of the American book trade, providing readers with affordable hardbound editions of important works of literature and thought. For the Modern Library's seventy-fifth anniversary, Random House redesigned the series, restoring as its emblem the running torch-bearer created by Lucian Bernhard in 1925 and refurbishing jackets, bindings, and type, as well as inaugurating a new program of selecting titles. The Modern Library continues to provide the world's best books, at the best prices.",https://www.target.com/p/inferno-modern-library-classics-mass-market-by-dante-paperback/-/A-77024343,https://target.scene7.com/is/image/Target/GUEST_18a00d05-bf5a-4983-82c5-2104becd796c
Why Do Catholics Do That? - by  Kevin Orlin Johnson (Paperback),77023116,"  About the Book Renowned scholar and religion columnist Kevin Orlin Johnson answers the most frequently asked questions on Catholic faith, worship. culture, and customs.  Book Synopsis In Why Do Catholics Do That? renowned scholar and religion columnist Kevin Orlin Johnson answers the most frequently asked questions on Catholic faith, worship, culture, and customs, including: * How the Church Makes Laws * The Hard-Fought Genesis of the New Testament * The Cycle of Redemption * A Short Guide to the Meaning and Structure of the Mass * Decoding Symbols of Scripture and the Sacraments * The Calendar as the Image of Christ's Life * The Rosary * The Stations of the Cross * Monks, Nuns, and the Rules That Guide Them * The Pope * The Laity in the Modern World * Saints * Fatima, Lourdes, and the Story of Apparitions * The Vatican: A Holy City * The Sign of the Cross, Christianity's Best-Known Symbol * Candles in Prayer and Liturgy * The Meaning of the Nativity Scene Blending religious history, a deep appreciation for art and culture, and an enlightened reverence for the traditions of the Church, Why Do Catholics Do That? is the definitive resource for any one who wants to learn more about the rituals, symbols, and traditions that can strengthen our faith every day. ""Johnson offers lucid explanations of a dizzying array of customs and beliefs.""--Publishers Weekly  About the Author Kevin Orlin Johnson holds a doctorate in the history of art, with a specialty in seventeenth-century church architecture in France and Italy. His scholarly publications appear in journals in Vienna, Rome, Paris, and elsewhere. For many years he wrote a column, Signs of Faith, syndicated in diocesan newspapers across the country, on which his book, Why Do Catholics Do That?, is based in part. Now a resident of Dallas, he frequently speaks to civic and religious groups interested in the meaning and purpose of public art and architecture.",https://www.target.com/p/why-do-catholics-do-that-by-kevin-orlin-johnson-paperback/-/A-77023116,https://target.scene7.com/is/image/Target/GUEST_994ed14d-c94d-4766-82a3-618d66113787
Maintenance Free Rectangular Planter Box - Walnut - Gronomics,51813298,"A Small Maintenance-Free Planter Box from Gronomics is the perfect planter for your traditional outdoor decor. This square planter is a breeze to assemble and comes with easy-to-follow instructions so you can have your garden growing in no time. This traditional planter is the perfect size for a small herb or flower garden, and is easy to wash and maintain for a hassle-free piece of outdoor decor.",https://www.target.com/p/maintenance-free-rectangular-planter-box-walnut-gronomics/-/A-51813298,https://target.scene7.com/is/image/Target/GUEST_ec88b7dd-52a2-4348-852c-2e8fbd193409
"1953 Studebaker Champion #113 ""MRCI"" (Rally Mexico 2017) ""La Carrera Panamericana"" Series 3 1/64 Diecast Model Car by Greenlight",82229811,"Brand new 1/64 scale diecast car model of 1953 Studebaker Champion #113 ""MRCI"" (Rally Mexico 2017) ""La Carrera Panamericana"" Series 3 die cast model car by Greenlight.
Limited edition.
Brand new box.
Authentic livery.
Real rubber tires.
Detailed exterior.
True-to-scale detail.
Comes in a blister pack.
Officially licensed product.
Die-cast metal body and chassis.
Dimensions approximately L-3 inches long.",https://www.target.com/p/1953-studebaker-champion-113-mrci-rally-mexico-2017-la-carrera-panamericana-series-3-1-64-diecast-model-car-by-greenlight/-/A-82229811,https://target.scene7.com/is/image/Target/GUEST_f170cf34-ea50-4230-a973-f0cd38ac23c4
Entre Las Sombras del Sueño Americano - by  Julissa Arce (Paperback),51534719,"  About the Book ""When she was 11 years old Julissa Arce left Mexico and came to the United States on a tourist visa to be reunited with her parents, who dreamed the journey would secure her a better life. When her visa expired at the age of 15, she became an undocumented immigrant. Thus began her underground existence, a decades long game of cat and mouse, tremendous family sacrifice, and fear of exposure. After the Texas Dream Act made a college degree possible, Julissa's top grades and leadership positions landed her an internship at Goldman Sachs, which led to a full time position""--  Book Synopsis ¿Qué aspecto tiene una inmigrante indocumentada? ¿De qué tipo de familia proviene? ¿Cómo consigue entrar a este país? ¿Cuál es el verdadero precio que debe pagar para quedarse en los Estados Unidos? Julissa Arce sabe por experiencia propia que las respuestas más comunes y preconcebidas a esas preguntas son con frecuencia demasiado sencillas, y a veces totalmente erróneas.A primera vista, Arce ha alcanzado el sueño americano: al conseguir finalmente un empleo muy codiciado en Wall Street después de años de esfuerzo académico. Pero en esta valiente autobiografía, Arce revela el costo físico, económico y emocional del asombroso secreto que ella, al igual que muchos otros individuos en los Estados Unidos que logran mucho a pesar de sus circunstancias, se había visto obligada a ocultar no solo de sus jefes sino también de sus amigos más cercanos.Desde el momento en que sus padres la trajeron a este país cuando era una niña, Arce, la ganadora de una beca, la graduada universitaria con honores, la joven que finalmente llegó a ser vicepresidenta en Goldman Sachs, había vivido en secreto como inmigrante indocumentada.En esta historia personal desgarradora e inspiracional de lucha, tristeza y redención final, Arce lleva a los lectores a las profundidades de un mundo poco entendido de una nueva generación de inmigrantes indocumentados que están actualmente en los Estados Unidos.Al sincerarse sobre la historia de su largo viaje de lucha para llegar a ser ciudadana estadounidense, Arce nos muestra el verdadero costo de alcanzar el sueño americano, desde la perspectiva de una mujer que tuvo que superar muros invisibles e inimaginables para llegar hasta ahí.  About the Author Julissa Arce es escritora, oradora y defensora de la justicia social. Es la cofundadora y presidenta de Ascend Educational Fund, un programa de becas universitarias y mentoría para capacitar a estudiantes inmigrantes. Julissa también es miembro de la junta directiva de National Immigration Law Center y de College Spring. Antes de ser una defensora de la justicia social, construyó una exitosa carrera en Wall Street, trabajando en Goldman Sachs y Merrill Lynch.",https://www.target.com/p/entre-las-sombras-del-sue-o-americano-by-julissa-arce-paperback/-/A-51534719,https://target.scene7.com/is/image/Target/GUEST_1552ac6a-f2d8-4243-94f0-4fec64298b9b
"Just Add Ice 5"" Purple Watercolor Orchid in Ceramic",80178964,"Add beauty and luxury to your home or office with this Just Add Ice Purple Watercolor Orchid.  A long-lasting, real orchid plant that has been dyed for an artistic touch is a sophisticated and elegant choice for plant decorations. This tropical plant is potted in a 5"" diameter ceramic pot and reaches 16-30"" tall. This premium orchid is dyed using a safe and natural patented method of injecting a specially formulated dye into the stem of the plants. When this orchid reblooms, its flowers will be the color of the natural plant, and will not have color from the dye. These purple hued orchid flowers make a beautiful addition to any space in your home or office. Add these live house plants to your home décor as a centerpiece, on the mantel, or anywhere else in your home including kitchen, office, or bedroom. Orchids are an easy indoor plant! Water your live orchid plants with three ice cubes weekly. Keep in a room with bright, indirect light. Our advanced packaging technology ensures your live indoor plants arrive beautiful and safely! They ship right from the greenhouse to your home, and go through a transition process to help them adapt to fluorescent lighting, ensuring they can thrive in any room of your home. Care Instructions: Water once a week with 3 ice cubes or ¼ cup of water. Keep in bright, indirect light. Temperatures in the room should remain between 65 degrees F to 85 degrees F, never below 55 degrees F. Avoid placing near drafts. ",https://www.target.com/p/just-add-ice-5-34-purple-watercolor-orchid-in-ceramic/-/A-80178964,https://target.scene7.com/is/image/Target/GUEST_d28c7001-532b-4d3c-9208-25bf3392a180
"Armor All Rectangle Table Cover 114"" x 72"" x 30""",80838605,"Protect your patio set the Armor All™ way from harsh outdoor elements all year long.  This rectangle patio set cover is made of high grade materials and is tested for strength and durability. Features durable elastic hem along the bottom, buckles, handles, double stitched bottom seams, stylish taupe piping trims and pocket air vents that reduce condensation and wind lofting. ",https://www.target.com/p/armor-all-rectangle-table-cover-114-34-x-72-34-x-30-34/-/A-80838605,https://target.scene7.com/is/image/Target/GUEST_6f615ff3-71fa-4b4c-b7d7-5f9632605f12
Bird's Choice Green Solutions 2qt Hopper Feeder Gray with Blue Roof - Small,81804618,"Our Green Solutions feeders are made with maintenance-free recycled material, they have a patented mesh bottom that promotes healthy birds and they are easy to clean. This small hopper feeder comes with a hanging cable. 2 quart capacity.",https://www.target.com/p/bird-39-s-choice-green-solutions-2qt-hopper-feeder-gray-with-blue-roof-small/-/A-81804618,https://target.scene7.com/is/image/Target/GUEST_068f291f-1567-49a2-bd91-562d45f8d62b
Women's Utility Gloves Green - True Grip,76456931,"Protects knuckles and hands while providing extra support.  Synthetic Leather is washable, breathable and durable.  Shirred Wrist keeps dirt out and fits snug to wrist.",https://www.target.com/p/women-s-utility-gloves-green-true-grip/-/A-76456931,https://target.scene7.com/is/image/Target/GUEST_b36ba37f-77e9-4dc1-9baf-8f1ce48037f6
Clive and His Babies - (All about Clive) by  Jessica Spanyol (Board Book),51413681,"  About the Book Meet Clive - and his imagination! Clive loves his dolls. He enjoys playing with them, and sharing them with his friends. A gentle, affectionate book, celebrating diversity and challenging gender stereotypes.",https://www.target.com/p/clive-and-his-babies-all-about-clive-by-jessica-spanyol-board-book/-/A-51413681,https://target.scene7.com/is/image/Target/GUEST_15f5252e-1b0a-4aa3-9e19-ab1696a91db2
"Crowded Coop, LLC Star Trek Spock's Journal",75869583,"Take notes in this most logical of notebooks. The softbound Star Trek: The Original Series Spock Journal features a debossed cover stating ""Live Long and Prosper,"" measures about 8 1/2-inches tall x 5 1/2-inches wide, and contains 200 blue foil-gilded interior graph paper pages displaying the Science Division delta imprint. The front inside cover shows a graphic of Mr. Spock, while the inside back cover includes the Vulcan hand greeting. There's even a ribbon bookmark!",https://www.target.com/p/crowded-coop-llc-star-trek-spock-s-journal/-/A-75869583,https://target.scene7.com/is/image/Target/GUEST_26e61326-963a-4607-8e7b-50c8be1a8d82
12ct Dual-Tip Scented Brush Marker Set – More Than Magic™,78057312,"It’s markers galore with the Dual-Tip Brush Marker Set from More Than Magic™. Whether your cool gal is a budding artist or simply enjoys a collection of colorful markers, she’ll have everything she needs with this rainbow variety. Boasting various shades of pink and blue along with staple hues like red, yellow, green and black, this pack includes 12 markers with a dual-tip design, letting her use different point sizes to suit her drawing, writing and illustration needs. Each pen sports silver-finished designs of stars, diamonds, suns, madras hands and more for a fun look that’s perfect for your dazzling, colorful gal. To finish it off, each pen is scented, adding delicious smells to her artistic endeavors.",https://www.target.com/p/12ct-dual-tip-scented-brush-marker-set-8211-more-than-magic-8482/-/A-78057312,https://target.scene7.com/is/image/Target/GUEST_ec36dc32-67d8-4456-9695-13717aaf1b03
Ella Sarah Gets Dressed - by  Margaret Chodos-Irvine (Paperback),53363879,"  About the Book The long-awaited paperback edition of this spirited Caldecott Honor book that celebrates a child's unique sense of fashion is sure to gently nudge young children toward independence--providing plenty of exuberant colors and patterns to identify along the way. Full color.x 10.  Book Synopsis The long-awaited paperback edition of a Caldecott Honor book that celebrates a child's unique sense of fashion and independent streak.  Ella Sarah may be little, but she has a BIG sense of style--and it isn't at all like that of her mother, father, or older sister. Yet they all want her to dress just like them! Ella Sarah will have none of it--and when her flamboyantly dressed friends arrive, it's clear that Ella Sarah's favorite outfit is just right for her. Written and illustrated by Margaret Chodos-Irvine, this spirited Caldecott Honor-winning story will gently nudge young children toward independence--providing plenty of exuberant colors and patterns to identify along the way.  About the Author Margaret Chodos-Irvine is the author and illustrator of the Caldecott Honor book Ella Sarah Gets Dressed and Best Best Friends. She illustrated Apple Pie Fourth of July and Buzz by Janet S. Wong, Only You by Robin Cruise, and many other highly praised picture books. She lives in Seattle, Washington. Visit her online at chodos-irvine.com.",https://www.target.com/p/ella-sarah-gets-dressed-by-margaret-chodos-irvine-paperback/-/A-53363879,https://target.scene7.com/is/image/Target/GUEST_26ad5e9f-c768-4363-9258-ff3ad80224a4
Batman Arkham Knight Batmobile Elite Edition 1/18 Diecast Model Car by Hotwheels,79810863,"Brand new 1:18 scale diecast car model of Batman Arkham Knight Batmobile Elite die cast car model by Hotwheels.
Brand new box.
Rubber tires.
Detailed interior, exterior.
Made of diecast with some plastic parts.
Dimensions approximately L-10.5, W-4, H-5 inches.",https://www.target.com/p/batman-arkham-knight-batmobile-elite-edition-1-18-diecast-model-car-by-hotwheels/-/A-79810863,https://target.scene7.com/is/image/Target/GUEST_edfb9487-a207-4838-b755-7b34138f88ca
Seven20 Harry Potter House Ravenclaw 3 Inch PVC Magnet,76708445,"Display your love of the Wizarding World of Harry Potter with this stylish magnet! 3 inch PVC plastic magnet depicts the colorful house crest of Ravenclaw! Proudly display this magnet on your kitchen refrigerator, school locker and more. Attaches to any flat metal surface!",https://www.target.com/p/seven20-harry-potter-house-ravenclaw-3-inch-pvc-magnet/-/A-76708445,https://target.scene7.com/is/image/Target/GUEST_bcb8955a-ffba-479d-89aa-560918a0054e
United Solutions Indoor Outdoor 32 Gallon Injection Molded Garbage Can Trash Bin w/ Locking Lid & Bag Cinch for Residential & Commercial Use (6 Pack),82323549,"Get the convenience and capacity you need for your weekly trash, yard waste, and more with this 6-pack 32-Gallon Garbage Can and Locking Lid 6 Pack by United Solutions.

Perfect for residential and commercial use, these trash cans iaremade of injection-molded plastic, providing excellent durability for both indoor and outdoor use. The trash bins feature a bag cinch that conveniently holds your bag liner in place, so you can focus on the job at hand and not having to situate the bag constantly. Designed with pre-drilled holes, the trash lids conveniently tether to the recycling bin, ensuring the 2 pieces won't be separated while in use. With the click-lock lid design, you can worry less about contents spilling out or unwanted critters rummaging through your waste. Knowing the lid is tight and secure, you can leave the garbage bins on your deck or patio for easy access.

Having a durable and ample capacity trash can is vital for projects, gatherings, and taking fewer trips to the curb for garbage pick up. With the heavy-duty construction and convenient lid-locking feature, this 32-Gallon Garbage Can 6 Pack from United Solutions is essential for any home.",https://www.target.com/p/united-solutions-indoor-outdoor-32-gallon-injection-molded-garbage-can-trash-bin-w-locking-lid-bag-cinch-for-residential-commercial-use-6-pack/-/A-82323549,https://target.scene7.com/is/image/Target/GUEST_37dfbbde-10ab-4a41-a8a1-e5d11ab7894c
Flight DUC 525 Concert Ukulele Natural,75553089,"The FLIGHT D Series offers primo ukuleles crafted from exotic woods with unique, understated appointments. The DUC 525 concert ukulele features a solid spruce top, zebrawood back and sides, an okoume neck, rosewood fingerboard and bridge, sealed die-cast tuners and a laser etched rosette. 

A Flight D Series gig bag is included.

In Europe since 1993, FLIGHT are landing now throughout North America. FLIGHT brings big tone to the light-hearted nature of the ukulele with prices everyone can afford. Let  music take FLIGHT.",https://www.target.com/p/flight-duc-525-concert-ukulele-natural/-/A-75553089,https://target.scene7.com/is/image/Target/GUEST_33c2e868-f31c-47ab-ac0b-1dc6437b38f0
"Rainbow Duo-Finish Kraft Paper Roll, 40 lb, 36 Inches x 100 Feet, Emerald",76799871,"Rainbow Duo-Finish Kraft Paper Rolls are made from 100 percent kraft fiber for superior strength and durability. These fade resistant rolls features a toothy side to handle chalk, tempera, watercolor or acrylic paints. The other side of the non-bleed paper is smooth and perfect for felt pen, finger painting and fine-line drawing. Roll with a basis weight of 40 pounds individually cartoned and fits the standard rack dispensers. Made in the USA.",https://www.target.com/p/rainbow-duo-finish-kraft-paper-roll-40-lb-36-inches-x-100-feet-emerald/-/A-76799871,https://target.scene7.com/is/image/Target/GUEST_b6a7b228-b495-4790-a0ab-d6f9fa975f94
Sun Joe MJ501M / MJ502M Rear Wheel Kit,79363734,Rear Wheelkit For Mj501m & Mj502m Manual Lawn Mowers.,https://www.target.com/p/sun-joe-mj501m-mj502m-rear-wheel-kit/-/A-79363734,https://target.scene7.com/is/image/Target/GUEST_c66db60d-858d-479c-b848-b4ca7e06a618
"8"" Locker Mesh Shelf White & Gold - U Brands",81638704,"Organize your locker in style with U Brands® 8"" Mesh Shelf in white and gold. This sturdy locker shelf can be stacked for added storage. Got a need to read? Don't worry, the strong metal material can hold up to 50 pounds of weight and is built to last the entire school year. Combine with other U Brands® Locker Style products to create your personalized look for a great school year. ",https://www.target.com/p/8-34-locker-mesh-shelf-white-38-gold-u-brands/-/A-81638704,https://target.scene7.com/is/image/Target/GUEST_ca411cac-8468-464f-a23d-5db21c3894c1
LP Micro Snare Drum,75553052,"The LP Micro Snare Drum is a chic addition to your drum kit. It features an on and off lever that disengages or engages snare wires that brings a mini-timbale effect or a snare effect. Whether you're a drummer, percussionist or part of a band, this micro snare is sure to up your drumming game. It mounts on clamps and bar type holders.",https://www.target.com/p/lp-micro-snare-drum/-/A-75553052,https://target.scene7.com/is/image/Target/GUEST_b9224302-7713-4511-9f4e-10811aa5c92b
Manhattan Toy Bumpers SUV Toy Vehicle for Toddlers,80120566,"Introduce your toddler to their first, safe toy vehicle with the Bumpers collection by Manhattan Toy! With a soft-body and smooth, graphic printed fabric, these durably constructed toy vehicles are ready for whatever your little can throw at them. The wheels on each Bumper vehicle click with every roll and each toy vehicle in the collection features a Velcro-like tag in the front and back - lock them all together for a train-like playset. The current Bumpers lineup includes a toy SUV, Hatchback, School Bus and Firetruck. Let imaginations soar with these entry level toy vehicles! Since 1979, Manhattan Toy has been making award-winning, high quality, educational toys for your baby, toddler or kid. From toddler toys and playsets to trains and toy vehicles, our goal is to provide the safest and best toys available. All of our products, from the newest concepts to our time-tested classics, are innovatively designed to inspire imaginative play and are routinely safety tested to pass strict CPSC, ASTM, EN71 and Health Canada safety standards.",https://www.target.com/p/manhattan-toy-bumpers-suv-toy-vehicle-for-toddlers/-/A-80120566,https://target.scene7.com/is/image/Target/GUEST_990678c0-96f0-4dc1-8811-90db1c3d4af2
"Northlight Pack of 12 Red and Beige Christmas Tree Wired Craft Ribbons - 2.5"" x 120 Yards",75550020,"Festive beige ribbon features red tree and star design, perfect for holiday decorating or gift accenting


Product Features:
Features red tree and star design
Sewn wire edged ribbon allows you to bend and shape your creations to decorate with ease
Ribbon comes on 12 separate spools
Recommended for indoor decorative use only

Dimensions of each spool: 2.5"" wide x 10 yards in length
Material(s): polyester/wire

Pack includes 12 spools of the ribbon shown for a total of 120 yards of ribbon",https://www.target.com/p/northlight-pack-of-12-red-and-beige-christmas-tree-wired-craft-ribbons-2-5-x-120-yards/-/A-75550020,https://target.scene7.com/is/image/Target/GUEST_9c67e4cf-58bc-4fed-b1ac-247041757715
D'Addario EXL130+ Nickel XL Electric Guitar Strings,75553456,"Gauges: 8.5-10.5-15-22-32-39. Color-coded ball ends. D'Addario is the world's largest manufacturer of strings for musical instruments. Many top guitarists won't play any other brand. Regardless of  playing style, D'Addario has a set of strings that's right for  electric guitar.",https://www.target.com/p/d-addario-exl130-nickel-xl-electric-guitar-strings/-/A-75553456,https://target.scene7.com/is/image/Target/GUEST_4092d2bd-9abe-432f-ada7-df69e8875635
Maxx Action Mega Motor Dump Loader,81960108,"Dig, Dump and Drive with the ultimate construction vehicle. Young workers can pretend to take the driver’s seat with the 2-N-1 Dig Rig. Realistic lights and sounds will help create the environment of a real construction site. Hear the roar of the automotive sounds while you drive forward and reverse across the roughest terrain. When kids want to play in the dirt or sand box, the Dig Rig is the perfect choice for sensory play. Featuring real scooping and digging action, this vehicle has everything to really get the job done. Use the levers to dig up dirt, toys and more! Lift over 8 pounds of materials into the bed of the rig and dump it out. Measuring over 18 inches long, this vehicle can take on the toughest tasks. Encourage independent playtime with this two-in-one toy that will let kids live out their big imaginations! Maxximum power, maxximum action, maxximum fun!",https://www.target.com/p/maxx-action-mega-motor-dump-loader/-/A-81960108,https://target.scene7.com/is/image/Target/GUEST_9b58be1d-ca02-44a2-9439-b56bb56fac2f
Sun Joe iONBV-CT 40-Volt iONMAX Cordless 3-in-1 Blower Vacuum Mulcher | 200-MPH | Tool Only,79332916,"When Life Gives You Leaves, Make Cleanup A Breeze! Back-Breaking Lawn And Leaf Cleanups Are A Thing Of The Past With The Sun Joe Ionbv, The Revolutionary Rechargeable Blower/Vacuum/Mulcher. Lightweight, Sleek And Powerful, The 40 Volt Lithium-Ion Battery-Powered Blower Packs The Power Of A Hurricane Into The Palm Of Your Hand To Make Your Yard Work A Breeze. With Up To 45 Minutes Of Runtime, It’S Just Right For Light-Duty Household Applications Like Sweeping Porches, Patios, Walkways, Decks And Garages – And Even Light Snow! Six Variable Speed Settings Tailor The Wind To Suit The Task With The Flick Of A Switch. Featuring An Interchangeable Tube Design And A Hefty 16 Gallon Collection Bag, Ionbv Easily Converts From A Robust 200 Mph Blower To A Mighty Mulcher With A Superior 17:1 Reduction Ratio.*Battery + Charger Not Included With Purchase Of Core Tool (Sold Separately).",https://www.target.com/p/sun-joe-ionbv-ct-40-volt-ionmax-cordless-3-in-1-blower-vacuum-mulcher-200-mph-tool-only/-/A-79332916,https://target.scene7.com/is/image/Target/GUEST_cd04ae8c-4925-476e-a6d8-85370890a19b
"Gardena 8136 5,200 Sq Foot Pulsating Vertical Lawn and Garden Sprinkler on Spike (4 Pack)",81525854,"Properly irrigating your lawn and garden during the warm weather months is essential. Ensure your plants get the water they need with the Gardena Pulsating Lawn and Garden Sprinkler On Spike. 

This sprinkler possess an old school look, but has a modern touch. The pulsating sprinkler attaches into the ground using the tried-and-true spike method, allowing you to pierce the ground and properly keep the sprinkler upright. 

The modern advancements are evident in the coverage area and possible range adjustments. This bad boy has a coverage area of 5,200 square feet and can be modified at angles between 25 to 360 degrees -- giving you tons of control. 

Get a steady water spray and never worry about properly irrigating your lawn or garden again.",https://www.target.com/p/gardena-8136-5-200-sq-foot-pulsating-vertical-lawn-and-garden-sprinkler-on-spike-4-pack/-/A-81525854,https://target.scene7.com/is/image/Target/GUEST_12039c25-2b45-4a6d-9b27-951970669c81
Bear Creek Minestrone Soup Mix - 9.3oz,12935933,"An award-winning Bear Creek soup. This hearty delight is chock-full of pasta and a gardenful of delicious veggies simmered in a rich beef stock.High in the Heber valley of the Wasatch Mountains, Bear Creek Country Kitchens began with one goal in mind: Deliver great hearty homestyle dishes that the whole family will enjoy. Combining high quality hearty ingredients with our special blend of spices, our soups are delicious, yet easy to prepare. Just add water and in minutes you can serve ""homemade"" soups that will satisfy every appetite.Directions:Bring 8 cups of water to a rolling boil. Whisk in soup mix. Reduce heat to medium and simmer uncovered 15 minutes, stirring occasionally. Salt and pepper to taste.",https://www.target.com/p/bear-creek-minestrone-soup-mix-9-3oz/-/A-12935933,https://target.scene7.com/is/image/Target/GUEST_c5816360-1c2b-4f48-a20b-ba95bc3c4817
Playsteam Hula Loop Plane,82788306,"Help your child learn about gravity and its influence on weight distribution. The Togo Science series of Playsteam helps kids learn about many things pertaining to science, math and physics with interactive toys that makes hours of playtime also learning time! Planes are an anomaly of an invention that have changed the way we live everyday as well as do business. Now, within hours, we can be on a different side of the world when we sit in a giant metal tube with wings and engines strapped to them. The way these amazing machines work is the wings that are angled in a way to promote lifting in the direction they fly. The engines propel this motion even further through the air at speeds up to 400 miles per hour! Help your child learn the fundamentals of modern flight with this amazing Hula Loop Plane by Playsteam. ",https://www.target.com/p/playsteam-hula-loop-plane/-/A-82788306,https://target.scene7.com/is/image/Target/GUEST_8ccabd03-c661-4d1f-9fbf-4c13b2235802
"Barker Creek 4"" Letter Pop-Outs 2 pack - USA",52461009,"Let freedom ring with Barker Creek's bright & bold 4"" USA Letter Pop-Outs.  The 4-inch size makes these easy to read and the patriotic design makes them perfect for your school, office, dorm, or home. This set includes 510 red, white, and blue letters (uppercase and lowercase), numbers, Spanish accent marks, and punctuation.",https://www.target.com/p/barker-creek-4-34-letter-pop-outs-2-pack-usa/-/A-52461009,https://target.scene7.com/is/image/Target/GUEST_11d45a4c-6b16-49b1-8263-3eb866d2eb87
Zipper Pencil Case Neon Light Up Shooting Star - More Than Magic™,81549876,"Keep your gal's school supplies organized in fun style with this Neon Light Up Shooting Star Zipper Pencil Case from More Than Magic™. Featuring a neon light-up shooting star with shiny pattern for oodles of fun style, this zipper case is spacious enough to store everything from pencils to pens to erasers and much more. Plus, the case features a compact design with a zipper closure for easy access while keeping all the inside contents secure.",https://www.target.com/p/zipper-pencil-case-neon-light-up-shooting-star-more-than-magic-8482/-/A-81549876,https://target.scene7.com/is/image/Target/GUEST_d647d080-9027-4a72-9b47-995070c06df0
Kiss Gel Fantasy Jelly Nails - Be Jelly,76487888,"KISS Jelly Nails-the on-trend translucent gel nails featuring volume and high shine are flexible, durable and easy to apply. KISS Gel Nails are the trendiest nails in town! Ready-to-wear manicure with an ultra-smooth finish has an amazing gel effect! Nails take minutes to apply, and you can choose to glue them on or use the mega-adhesive tabs. Long- lasting up to 7-day wear! 28 nails (including 12 accents), Pink Gel Glue (2g), manicure stick, mini file.",https://www.target.com/p/kiss-gel-fantasy-jelly-nails-be-jelly/-/A-76487888,https://target.scene7.com/is/image/Target/GUEST_a77fa955-821c-4ead-b5ca-25cc97a7ca7d
Pilot MR Retro Pop Fountain Pen Medium Tip - Gray,51980954,"The Pilot MR Retro Pop Collection brings together the vibrant colors, energy, and motifs of the late 1960s and 1970s with the same materials and quality craftsmanship of the MR line of pens. These writing instruments feature brass barrels and stainless steel accents and nibs of the MR Line, along with striking new pops of color and coordinating retro patterns on ‘middle ring’ designs. TheCollection is available in 6 stunning matte finishes so you can select the perfect pen to ignite your creativity and writing. Elegantly presented in a black gift box. Refillable for continued use.",https://www.target.com/p/pilot-mr-retro-pop-fountain-pen-medium-tip-gray/-/A-51980954,https://target.scene7.com/is/image/Target/GUEST_4fe32472-eed6-4385-a98f-9dfe26136a33
